program,cores,problem_size,trial,execution_time
serial, 1, 1440, 1, 31.7700000000
serial_transpose, 1, 1440, 1, 13.5200000000
serial_random_line, 1, 1440, 1, 31.7400000000
serial_square_transpose, 1, 1440, 1, 13.4700000000
serial, 1, 1440, 2, 31.8500000000
serial_transpose, 1, 1440, 2, 13.5100000000
serial_random_line, 1, 1440, 2, 31.7500000000
serial_square_transpose, 1, 1440, 2, 13.4700000000
serial, 1, 1440, 3, 31.7500000000
serial_transpose, 1, 1440, 3, 13.5100000000
serial_random_line, 1, 1440, 3, 31.8100000000
serial_square_transpose, 1, 1440, 3, 13.4700000000
serial, 1, 1440, 4, 31.6800000000
serial_transpose, 1, 1440, 4, 13.5000000000
serial_random_line, 1, 1440, 4, 32.1700000000
serial_square_transpose, 1, 1440, 4, 13.4800000000
serial, 1, 1440, 5, 31.9300000000
serial_transpose, 1, 1440, 5, 13.5000000000
serial_random_line, 1, 1440, 5, 31.9500000000
serial_square_transpose, 1, 1440, 5, 13.4800000000
serial, 1, 1440, 6, 31.7400000000
serial_transpose, 1, 1440, 6, 13.5100000000
serial_random_line, 1, 1440, 6, 31.8600000000
serial_square_transpose, 1, 1440, 6, 13.4700000000
serial, 1, 1440, 7, 31.6000000000
serial_transpose, 1, 1440, 7, 13.5800000000
serial_random_line, 1, 1440, 7, 31.7800000000
serial_square_transpose, 1, 1440, 7, 13.4700000000
serial, 1, 1440, 8, 31.7000000000
serial_transpose, 1, 1440, 8, 13.5100000000
serial_random_line, 1, 1440, 8, 31.9800000000
serial_square_transpose, 1, 1440, 8, 13.4700000000
serial, 1, 1440, 9, 31.6400000000
serial_transpose, 1, 1440, 9, 13.5100000000
serial_random_line, 1, 1440, 9, 31.8900000000
serial_square_transpose, 1, 1440, 9, 13.4800000000
serial, 1, 1440, 10, 32.1600000000
serial_transpose, 1, 1440, 10, 13.5100000000
serial_random_line, 1, 1440, 10, 33.0200000000
serial_square_transpose, 1, 1440, 10, 13.4700000000
serial, 1, 1440, 11, 32.7000000000
serial_transpose, 1, 1440, 11, 13.5200000000
serial_random_line, 1, 1440, 11, 31.8900000000
serial_square_transpose, 1, 1440, 11, 13.4700000000
serial, 1, 1440, 12, 31.7600000000
serial_transpose, 1, 1440, 12, 13.5100000000
serial_random_line, 1, 1440, 12, 31.7600000000
serial_square_transpose, 1, 1440, 12, 13.4700000000
serial, 1, 1440, 13, 31.7300000000
serial_transpose, 1, 1440, 13, 13.5100000000
serial_random_line, 1, 1440, 13, 31.6700000000
serial_square_transpose, 1, 1440, 13, 13.4700000000
serial, 1, 1440, 14, 32.0900000000
serial_transpose, 1, 1440, 14, 13.5000000000
