,2000000000,2200000000,2400000000,2600000000,2800000000,3000000000,3200000000,3400000000,3600000000,3800000000,4000000000
Serial,34.203486999999996,37.6990475,41.118924500000006,44.51253866666667,47.848566500000004,51.28421866666665,54.64071366666667,58.09387916666666,61.262066833333336,64.59172366666665,68.08399933333334
2,25.1924869625,27.712409348000005,30.228086745666673,32.74730543966667,35.267964427833334,37.782982454,40.29629518083333,42.82325524833332,45.32640579483334,47.84305159566667,50.36562694150001
3,11.453536897666666,12.627088885333334,13.745277604833335,14.88648071916667,16.03437818733333,17.170700377333333,18.330724435166665,19.46981685833333,20.66493699766666,21.749540880833333,22.912972137333337
4,8.605490615499999,9.4621301515,10.311760643500001,11.177317028833334,12.032231028166663,12.918305314833333,13.755605438000003,14.619756763,15.466632659666667,16.322105314166663,17.197955249
6,6.109908613999999,6.699749732333333,7.191406238,7.9107624608333325,8.393780162333332,9.056841680500002,9.577161345666669,10.175913141,10.836800675000001,11.360646967333333,11.963434780666665
8,6.513717761500001,7.123411923333333,7.775456665833332,8.438395788000001,9.0612969235,9.6977953945,10.277208972833334,11.016903967166668,11.5990514195,12.276902925166667,12.849014908666666
12,4.4588744385000005,4.898870143000001,5.3495162335,5.8058995268333335,6.243281841000001,6.6886729533333344,7.134970044666666,7.589385419166667,8.032968694166666,8.466783096499999,8.922600120833332
