,2200000000,2400000000,2600000000,2800000000,3000000000,3200000000,3400000000,3600000000,3800000000,4000000000,4200000000,4400000000
Serial,30.867244500000005,33.675201124999994,36.498289250000006,39.2862555,42.08958675,44.897127624999996,47.70622800000001,50.508329625,53.31646250000001,56.11946187499999,58.92704574999999,61.732226
2,15.858296147,17.266476138625002,18.706853962000004,20.085006654124996,21.546274404499997,22.972176354625006,24.346114203999996,25.764072457125,27.210793578249994,28.607552555375,29.96252924675,31.402314895499995
3,10.586479120875001,11.54598494475,12.511271973500001,13.471316335125,14.428747027,15.3935015345,16.352480596875,17.31733338,18.278694547374997,19.237457373124997,20.201138618375,21.158655420875007
4,7.947777198375,8.669436781375,9.388700488125,10.109639290625001,10.828765805375003,11.554850654000003,12.272382759,12.993411561499999,13.713920435125,14.435980028625004,15.1548065405,15.878391312125
5,6.406317630500001,6.978158535999999,7.566720827500001,8.143931878124999,8.732752606749997,9.302812903750002,9.897778567,10.466968858250002,11.052052164374999,11.632964692749997,12.214936673124999,12.790914803375
6,5.473914966125001,5.97615218125,6.469706237375,6.964968929625002,7.4595678030000006,7.949985073124999,8.456857744375,8.950927280750001,9.446068412375,9.95113643725,10.446687365999999,10.940977453250001
