program,cores,problem_size,trial,execution_time
parallel, 4, 1440, 1, 7.9748350210
parallel_transpose, 4, 1440, 1, 3.4613515810
parallel_square_transpose, 4, 1440, 1, 3.4488974880
parallel, 8, 1440, 1, 7.6411504320
parallel_transpose, 8, 1440, 1, 2.6413088780
parallel_square_transpose, 8, 1440, 1, 3.4234068910
parallel, 4, 1440, 2, 8.1288079570
parallel_transpose, 4, 1440, 2, 3.4912075850
parallel_square_transpose, 4, 1440, 2, 3.5182317140
parallel, 8, 1440, 2, 5.9262156600
parallel_transpose, 8, 1440, 2, 2.6395727060
parallel_square_transpose, 8, 1440, 2, 2.6002832820
parallel, 4, 1440, 3, 8.0239318240
parallel_transpose, 4, 1440, 3, 3.4720397610
parallel_square_transpose, 4, 1440, 3, 3.4705904640
parallel, 8, 1440, 3, 6.1007687640
parallel_transpose, 8, 1440, 3, 3.2515285560
parallel_square_transpose, 8, 1440, 3, 3.4237205050
parallel, 4, 1440, 4, 7.9877565830
parallel_transpose, 4, 1440, 4, 3.4542155440
parallel_square_transpose, 4, 1440, 4, 3.4542845560
parallel, 8, 1440, 4, 4.0541905710
parallel_transpose, 8, 1440, 4, 1.7640378300
parallel_square_transpose, 8, 1440, 4, 2.5974976620
parallel, 4, 1440, 5, 8.0107960490
parallel_transpose, 4, 1440, 5, 3.4545423200
parallel_square_transpose, 4, 1440, 5, 3.4711279560
parallel, 8, 1440, 5, 6.0831849020
parallel_transpose, 8, 1440, 5, 3.4301818730
parallel_square_transpose, 8, 1440, 5, 3.4227982020
parallel, 4, 1440, 6, 7.8967760050
parallel_transpose, 4, 1440, 6, 3.4572968560
parallel_square_transpose, 4, 1440, 6, 3.4582478030
parallel, 8, 1440, 6, 7.5837663870
parallel_transpose, 8, 1440, 6, 3.0585537960
parallel_square_transpose, 8, 1440, 6, 1.7832256170
parallel, 4, 1440, 7, 8.2158130820
parallel_transpose, 4, 1440, 7, 3.4709969700
parallel_square_transpose, 4, 1440, 7, 3.4617496910
parallel, 8, 1440, 7, 4.0366148780
parallel_transpose, 8, 1440, 7, 1.7989677310
parallel_square_transpose, 8, 1440, 7, 2.5989982180
parallel, 4, 1440, 8, 7.9784071220
parallel_transpose, 4, 1440, 8, 3.4871629620
parallel_square_transpose, 4, 1440, 8, 3.4659749920
parallel, 8, 1440, 8, 4.0395740620
parallel_transpose, 8, 1440, 8, 3.4304045690
parallel_square_transpose, 8, 1440, 8, 3.4223577520
parallel, 4, 1440, 9, 8.0376209920
parallel_transpose, 4, 1440, 9, 3.4529605530
parallel_square_transpose, 4, 1440, 9, 3.4443659460
parallel, 8, 1440, 9, 7.5532530610
parallel_transpose, 8, 1440, 9, 3.4333244120
parallel_square_transpose, 8, 1440, 9, 2.6089517980
parallel, 4, 1440, 10, 8.0852305340
parallel_transpose, 4, 1440, 10, 3.4743620670
parallel_square_transpose, 4, 1440, 10, 3.4541520060
parallel, 8, 1440, 10, 5.7995804300
parallel_transpose, 8, 1440, 10, 1.8003097480
parallel_square_transpose, 8, 1440, 10, 1.7934581320
parallel, 4, 1440, 11, 7.9837252810
parallel_transpose, 4, 1440, 11, 3.4694306560
parallel_square_transpose, 4, 1440, 11, 3.4799361300
parallel, 8, 1440, 11, 7.5294727490
parallel_transpose, 8, 1440, 11, 3.4345157370
parallel_square_transpose, 8, 1440, 11, 2.6003721300
parallel, 4, 1440, 12, 8.1003220920
parallel_transpose, 4, 1440, 12, 3.5052516080
parallel_square_transpose, 4, 1440, 12, 3.4675623740
parallel, 8, 1440, 12, 5.5609204670
parallel_transpose, 8, 1440, 12, 3.2760152600
parallel_square_transpose, 8, 1440, 12, 3.4184477070
parallel, 4, 1440, 13, 8.0938894690
parallel_transpose, 4, 1440, 13, 3.5206587560
parallel_square_transpose, 4, 1440, 13, 3.4462990680
parallel, 8, 1440, 13, 6.0665602130
parallel_transpose, 8, 1440, 13, 3.4314052910
parallel_square_transpose, 8, 1440, 13, 2.5823096550
parallel, 4, 1440, 14, 7.9926364610
parallel_transpose, 4, 1440, 14, 3.4945281630
parallel_square_transpose, 4, 1440, 14, 3.4586422110
parallel, 8, 1440, 14, 5.9260357190
parallel_transpose, 8, 1440, 14, 1.8027014800
parallel_square_transpose, 8, 1440, 14, 1.7885729110
parallel, 4, 1440, 15, 7.9639252330
parallel_transpose, 4, 1440, 15, 3.4642364970
parallel_square_transpose, 4, 1440, 15, 3.4632904230
parallel, 8, 1440, 15, 6.1834680850
parallel_transpose, 8, 1440, 15, 3.4273518100
parallel_square_transpose, 8, 1440, 15, 3.4187996990
parallel, 4, 1600, 1, 11.1307808710
parallel_transpose, 4, 1600, 1, 4.7310151420
parallel_square_transpose, 4, 1600, 1, 4.7245075690
parallel, 8, 1600, 1, 9.6017205000
parallel_transpose, 8, 1600, 1, 4.6130479200
parallel_square_transpose, 8, 1600, 1, 3.5416685550
parallel, 4, 1600, 2, 11.2636428920
parallel_transpose, 4, 1600, 2, 4.7225147900
parallel_square_transpose, 4, 1600, 2, 4.7126801450
parallel, 8, 1600, 2, 8.5796781410
parallel_transpose, 8, 1600, 2, 2.4217035910
parallel_square_transpose, 8, 1600, 2, 3.5438579950
parallel, 4, 1600, 3, 11.4172333140
parallel_transpose, 4, 1600, 3, 4.7279920180
parallel_square_transpose, 4, 1600, 3, 4.7651841850
parallel, 8, 1600, 3, 10.2943373660
parallel_transpose, 8, 1600, 3, 2.4557862860
parallel_square_transpose, 8, 1600, 3, 3.3980340560
parallel, 4, 1600, 4, 11.2946864380
parallel_transpose, 4, 1600, 4, 4.7278709400
parallel_square_transpose, 4, 1600, 4, 4.7686986280
parallel, 8, 1600, 4, 8.5659871920
parallel_transpose, 8, 1600, 4, 3.5653034200
parallel_square_transpose, 8, 1600, 4, 3.0752095460
parallel, 4, 1600, 5, 11.2241112470
parallel_transpose, 4, 1600, 5, 4.7492693960
parallel_square_transpose, 4, 1600, 5, 4.7094692130
parallel, 8, 1600, 5, 10.1342026910
parallel_transpose, 8, 1600, 5, 4.6951000630
parallel_square_transpose, 8, 1600, 5, 3.5691057330
parallel, 4, 1600, 6, 11.1155878670
parallel_transpose, 4, 1600, 6, 4.7591443230
parallel_square_transpose, 4, 1600, 6, 4.7270395960
parallel, 8, 1600, 6, 10.9534343680
parallel_transpose, 8, 1600, 6, 4.6869719250
parallel_square_transpose, 8, 1600, 6, 3.5922143510
parallel, 4, 1600, 7, 11.3835479180
parallel_transpose, 4, 1600, 7, 4.7191135670
parallel_square_transpose, 4, 1600, 7, 4.7057227270
parallel, 8, 1600, 7, 5.6988615490
parallel_transpose, 8, 1600, 7, 2.4215499960
parallel_square_transpose, 8, 1600, 7, 2.4113930150
parallel, 4, 1600, 8, 11.3200134230
parallel_transpose, 4, 1600, 8, 4.7212033010
parallel_square_transpose, 4, 1600, 8, 4.7166519700
parallel, 8, 1600, 8, 10.4671672880
parallel_transpose, 8, 1600, 8, 4.6913620640
parallel_square_transpose, 8, 1600, 8, 4.6809050950
parallel, 4, 1600, 9, 11.3303513660
parallel_transpose, 4, 1600, 9, 4.7302425410
parallel_square_transpose, 4, 1600, 9, 4.7011139230
parallel, 8, 1600, 9, 5.6524834880
parallel_transpose, 8, 1600, 9, 3.6076322720
parallel_square_transpose, 8, 1600, 9, 4.6836738060
parallel, 4, 1600, 10, 11.2379342000
parallel_transpose, 4, 1600, 10, 4.7170407040
parallel_square_transpose, 4, 1600, 10, 4.7190111020
parallel, 8, 1600, 10, 8.2626455520
parallel_transpose, 8, 1600, 10, 4.1057116650
parallel_square_transpose, 8, 1600, 10, 3.5909010900
parallel, 4, 1600, 11, 11.1480883960
parallel_transpose, 4, 1600, 11, 4.7331427180
parallel_square_transpose, 4, 1600, 11, 4.7196548950
parallel, 8, 1600, 11, 8.4823256860
parallel_transpose, 8, 1600, 11, 3.5666491820
parallel_square_transpose, 8, 1600, 11, 4.6840752500
parallel, 4, 1600, 12, 11.2038415690
parallel_transpose, 4, 1600, 12, 4.7387200890
parallel_square_transpose, 4, 1600, 12, 4.7207229410
parallel, 8, 1600, 12, 10.1375219420
parallel_transpose, 8, 1600, 12, 2.4405054670
parallel_square_transpose, 8, 1600, 12, 2.4283386410
parallel, 4, 1600, 13, 11.1679966960
parallel_transpose, 4, 1600, 13, 4.7267156390
parallel_square_transpose, 4, 1600, 13, 4.7043410310
parallel, 8, 1600, 13, 10.6046650760
parallel_transpose, 8, 1600, 13, 4.6991295870
parallel_square_transpose, 8, 1600, 13, 4.0002067240
parallel, 4, 1600, 14, 11.3365932050
parallel_transpose, 4, 1600, 14, 4.7304350740
parallel_square_transpose, 4, 1600, 14, 4.7385078880
parallel, 8, 1600, 14, 10.6298979440
parallel_transpose, 8, 1600, 14, 4.6977903160
parallel_square_transpose, 8, 1600, 14, 3.5625199280
parallel, 4, 1600, 15, 11.2954572050
parallel_transpose, 4, 1600, 15, 4.7257831870
parallel_square_transpose, 4, 1600, 15, 4.7027701550
parallel, 8, 1600, 15, 5.8012636450
parallel_transpose, 8, 1600, 15, 2.4188138750
parallel_square_transpose, 8, 1600, 15, 2.4154997580
parallel, 4, 1760, 1, 15.2063687880
parallel_transpose, 4, 1760, 1, 6.2661360620
parallel_square_transpose, 4, 1760, 1, 6.2670936530
parallel, 8, 1760, 1, 12.1562940520
parallel_transpose, 8, 1760, 1, 6.2438985350
parallel_square_transpose, 8, 1760, 1, 3.1908633240
parallel, 4, 1760, 2, 15.5311420670
parallel_transpose, 4, 1760, 2, 6.3207113650
parallel_square_transpose, 4, 1760, 2, 6.2649772640
parallel, 8, 1760, 2, 11.2410388070
parallel_transpose, 8, 1760, 2, 4.7339120080
parallel_square_transpose, 8, 1760, 2, 3.2162985900
parallel, 4, 1760, 3, 15.8311559520
parallel_transpose, 4, 1760, 3, 6.2654837720
parallel_square_transpose, 4, 1760, 3, 6.2798988460
parallel, 8, 1760, 3, 7.9379290910
parallel_transpose, 8, 1760, 3, 6.2364549120
parallel_square_transpose, 8, 1760, 3, 6.2255284190
parallel, 4, 1760, 4, 15.1353816080
parallel_transpose, 4, 1760, 4, 6.2656042610
parallel_square_transpose, 4, 1760, 4, 6.2875997420
parallel, 8, 1760, 4, 7.9723338390
parallel_transpose, 8, 1760, 4, 4.2677688330
parallel_square_transpose, 8, 1760, 4, 3.2937015640
parallel, 4, 1760, 5, 15.9970410750
parallel_transpose, 4, 1760, 5, 6.3135273530
parallel_square_transpose, 4, 1760, 5, 6.2410661670
parallel, 8, 1760, 5, 14.3416096620
parallel_transpose, 8, 1760, 5, 6.2427880910
parallel_square_transpose, 8, 1760, 5, 6.0229088120
parallel, 4, 1760, 6, 15.9518629360
parallel_transpose, 4, 1760, 6, 6.2724044090
parallel_square_transpose, 4, 1760, 6, 6.2496344930
parallel, 8, 1760, 6, 14.6246519310
parallel_transpose, 8, 1760, 6, 3.2144231110
parallel_square_transpose, 8, 1760, 6, 6.2254105150
parallel, 4, 1760, 7, 15.5814490850
parallel_transpose, 4, 1760, 7, 6.2754122860
parallel_square_transpose, 4, 1760, 7, 6.2563860620
parallel, 8, 1760, 7, 14.7365204620
parallel_transpose, 8, 1760, 7, 4.7594986830
parallel_square_transpose, 8, 1760, 7, 3.1957526490
parallel, 4, 1760, 8, 15.5598572190
parallel_transpose, 4, 1760, 8, 6.2789228110
parallel_square_transpose, 4, 1760, 8, 6.3260095870
parallel, 8, 1760, 8, 11.6564962410
parallel_transpose, 8, 1760, 8, 6.2307729070
parallel_square_transpose, 8, 1760, 8, 6.2193503180
parallel, 4, 1760, 9, 13.8790952880
parallel_transpose, 4, 1760, 9, 6.2747959070
parallel_square_transpose, 4, 1760, 9, 6.2678557700
parallel, 8, 1760, 9, 13.5015772750
parallel_transpose, 8, 1760, 9, 4.5899148880
parallel_square_transpose, 8, 1760, 9, 4.3053656210
parallel, 4, 1760, 10, 15.4670842630
parallel_transpose, 4, 1760, 10, 6.2751240530
parallel_square_transpose, 4, 1760, 10, 6.2368911820
parallel, 8, 1760, 10, 14.7678863710
parallel_transpose, 8, 1760, 10, 4.5342011030
parallel_square_transpose, 8, 1760, 10, 5.2520447200
parallel, 4, 1760, 11, 15.7777528830
parallel_transpose, 4, 1760, 11, 6.2740027390
parallel_square_transpose, 4, 1760, 11, 6.2694284450
parallel, 8, 1760, 11, 14.6622082140
parallel_transpose, 8, 1760, 11, 4.8655596440
parallel_square_transpose, 8, 1760, 11, 6.2231915600
parallel, 4, 1760, 12, 15.4850406040
parallel_transpose, 4, 1760, 12, 6.2707765900
