program,cores,problem_size,trial,execution_time
parallel, 4, 50000000, 1, 6.8483038110
parallel, 8, 50000000, 1, 3.6378646590
parallel, 16, 50000000, 1, 2.0310659440
parallel, 32, 50000000, 1, 2.3372221610
parallel, 4, 50000000, 2, 6.8889190740
parallel, 8, 50000000, 2, 3.4710120080
parallel, 16, 50000000, 2, 1.9991360950
parallel, 32, 50000000, 2, 2.2535867680
parallel, 4, 50000000, 3, 6.8157583880
parallel, 8, 50000000, 3, 3.4209629840
parallel, 16, 50000000, 3, 1.9860245390
parallel, 32, 50000000, 3, 2.3046907940
parallel, 4, 50000000, 4, 6.8406459580
parallel, 8, 50000000, 4, 3.9077456930
parallel, 16, 50000000, 4, 2.0417464050
parallel, 32, 50000000, 4, 2.3527605730
parallel, 4, 50000000, 5, 6.8145275840
parallel, 8, 50000000, 5, 3.4226010000
parallel, 16, 50000000, 5, 1.9957948280
parallel, 32, 50000000, 5, 2.2975106500
parallel, 4, 50000000, 6, 6.8147336220
parallel, 8, 50000000, 6, 3.4223115570
parallel, 16, 50000000, 6, 1.9877765600
parallel, 32, 50000000, 6, 2.2589238770
parallel, 4, 50000000, 7, 6.8168024600
parallel, 8, 50000000, 7, 3.4202960250
parallel, 16, 50000000, 7, 1.9876668070
parallel, 32, 50000000, 7, 2.2980338140
parallel, 4, 50000000, 8, 6.8209540790
parallel, 8, 50000000, 8, 3.7725043150
parallel, 16, 50000000, 8, 2.0158081120
parallel, 32, 50000000, 8, 2.2429875400
parallel, 4, 50000000, 9, 6.8157914620
parallel, 8, 50000000, 9, 3.4229331560
parallel, 16, 50000000, 9, 1.9998174950
parallel, 32, 50000000, 9, 2.2750873410
parallel, 4, 50000000, 10, 6.8242655320
parallel, 8, 50000000, 10, 3.4488923240
parallel, 16, 50000000, 10, 2.1678683450
parallel, 32, 50000000, 10, 2.3466111940
parallel, 4, 50000000, 11, 6.8218893020
parallel, 8, 50000000, 11, 3.4197383510
parallel, 16, 50000000, 11, 1.9797954270
parallel, 32, 50000000, 11, 2.3212931980
parallel, 4, 50000000, 12, 6.9128761400
parallel, 8, 50000000, 12, 3.5228780750
parallel, 16, 50000000, 12, 2.0308465380
parallel, 32, 50000000, 12, 2.2994632030
parallel, 4, 50000000, 13, 6.8190577390
parallel, 8, 50000000, 13, 3.4324126100
parallel, 16, 50000000, 13, 1.9936926430
parallel, 32, 50000000, 13, 2.2695178470
parallel, 4, 50000000, 14, 6.8211247490
parallel, 8, 50000000, 14, 3.4189978010
parallel, 16, 50000000, 14, 1.9926803020
parallel, 32, 50000000, 14, 2.2814545950
parallel, 4, 50000000, 15, 6.8817026800
parallel, 8, 50000000, 15, 3.4202937010
parallel, 16, 50000000, 15, 1.9852484330
parallel, 32, 50000000, 15, 2.3848174180
parallel, 4, 100000000, 1, 13.6281022740
parallel, 8, 100000000, 1, 6.8342940970
parallel, 16, 100000000, 1, 3.9142568480
parallel, 32, 100000000, 1, 4.1094494670
parallel, 4, 100000000, 2, 13.6286708430
parallel, 8, 100000000, 2, 6.9125892940
parallel, 16, 100000000, 2, 3.9508941830
parallel, 32, 100000000, 2, 4.2819268110
parallel, 4, 100000000, 3, 13.6366569180
parallel, 8, 100000000, 3, 6.9265789660
parallel, 16, 100000000, 3, 4.0189619550
parallel, 32, 100000000, 3, 4.2430504470
parallel, 4, 100000000, 4, 13.8262035920
parallel, 8, 100000000, 4, 6.8984706620
parallel, 16, 100000000, 4, 3.9744490180
parallel, 32, 100000000, 4, 4.4383075420
parallel, 4, 100000000, 5, 13.6289714780
parallel, 8, 100000000, 5, 7.0532129800
parallel, 16, 100000000, 5, 3.9706158580
parallel, 32, 100000000, 5, 4.2834601690
parallel, 4, 100000000, 6, 13.6322652610
parallel, 8, 100000000, 6, 6.8314120300
parallel, 16, 100000000, 6, 3.9470520210
parallel, 32, 100000000, 6, 4.1315171740
parallel, 4, 100000000, 7, 13.6389257860
parallel, 8, 100000000, 7, 6.8332991250
parallel, 16, 100000000, 7, 3.9026448970
parallel, 32, 100000000, 7, 4.0599168350
parallel, 4, 100000000, 8, 13.6241189540
parallel, 8, 100000000, 8, 6.8293808420
parallel, 16, 100000000, 8, 3.9154347630
parallel, 32, 100000000, 8, 4.1552837340
parallel, 4, 100000000, 9, 13.6379512700
parallel, 8, 100000000, 9, 6.8306332080
parallel, 16, 100000000, 9, 3.9325334570
parallel, 32, 100000000, 9, 4.1633297240
parallel, 4, 100000000, 10, 13.6277201340
parallel, 8, 100000000, 10, 6.8327743060
parallel, 16, 100000000, 10, 3.9223332740
parallel, 32, 100000000, 10, 4.4159889850
parallel, 4, 100000000, 11, 13.7697853090
parallel, 8, 100000000, 11, 6.9133290300
parallel, 16, 100000000, 11, 3.9285272030
parallel, 32, 100000000, 11, 4.3056214650
parallel, 4, 100000000, 12, 13.6353595730
parallel, 8, 100000000, 12, 6.8331573050
parallel, 16, 100000000, 12, 3.9367339640
parallel, 32, 100000000, 12, 4.1608205380
parallel, 4, 100000000, 13, 13.6345179910
parallel, 8, 100000000, 13, 6.8299663380
parallel, 16, 100000000, 13, 4.1920346600
parallel, 32, 100000000, 13, 4.2673510050
parallel, 4, 100000000, 14, 13.6271339130
parallel, 8, 100000000, 14, 6.9419898920
parallel, 16, 100000000, 14, 3.9006645500
parallel, 32, 100000000, 14, 4.2155506190
parallel, 4, 100000000, 15, 13.6256852500
parallel, 8, 100000000, 15, 6.8324118860
parallel, 16, 100000000, 15, 4.4411917170
parallel, 32, 100000000, 15, 4.1020765690
parallel, 4, 150000000, 1, 20.4598627790
parallel, 8, 150000000, 1, 10.2404091470
parallel, 16, 150000000, 1, 5.8236028920
parallel, 32, 150000000, 1, 6.0859596120
parallel, 4, 150000000, 2, 20.4490746320
parallel, 8, 150000000, 2, 10.2411305550
parallel, 16, 150000000, 2, 5.8211525190
parallel, 32, 150000000, 2, 6.1670868730
parallel, 4, 150000000, 3, 20.4372527110
parallel, 8, 150000000, 3, 10.2434280360
parallel, 16, 150000000, 3, 5.8200998000
parallel, 32, 150000000, 3, 6.0921058560
parallel, 4, 150000000, 4, 20.7527481820
parallel, 8, 150000000, 4, 10.6786730960
parallel, 16, 150000000, 4, 5.8213355320
parallel, 32, 150000000, 4, 6.1331847220
parallel, 4, 150000000, 5, 20.4425329160
parallel, 8, 150000000, 5, 10.2391645530
parallel, 16, 150000000, 5, 5.8250133730
parallel, 32, 150000000, 5, 6.0782338950
parallel, 4, 150000000, 6, 20.4529281930
parallel, 8, 150000000, 6, 11.3831244510
parallel, 16, 150000000, 6, 5.8752279470
parallel, 32, 150000000, 6, 6.1464472620
parallel, 4, 150000000, 7, 20.4339476780
parallel, 8, 150000000, 7, 10.2405592210
parallel, 16, 150000000, 7, 5.8172806820
parallel, 32, 150000000, 7, 6.0386843800
parallel, 4, 150000000, 8, 20.4373432790
parallel, 8, 150000000, 8, 10.2392633170
parallel, 16, 150000000, 8, 5.8245489680
parallel, 32, 150000000, 8, 6.0306259680
parallel, 4, 150000000, 9, 20.4417489260
parallel, 8, 150000000, 9, 10.2411098540
parallel, 16, 150000000, 9, 5.8186059310
parallel, 32, 150000000, 9, 6.0862643980
parallel, 4, 150000000, 10, 20.4361199820
parallel, 8, 150000000, 10, 10.2430641150
parallel, 16, 150000000, 10, 5.8193102560
parallel, 32, 150000000, 10, 6.1194942270
parallel, 4, 150000000, 11, 20.4383886170
parallel, 8, 150000000, 11, 10.2444446650
parallel, 16, 150000000, 11, 5.8202444220
parallel, 32, 150000000, 11, 6.0987605250
parallel, 4, 150000000, 12, 20.4465891340
parallel, 8, 150000000, 12, 10.2456862640
parallel, 16, 150000000, 12, 5.8180978870
parallel, 32, 150000000, 12, 6.0518899000
parallel, 4, 150000000, 13, 20.4350852270
parallel, 8, 150000000, 13, 10.6561424240
parallel, 16, 150000000, 13, 5.8139464960
parallel, 32, 150000000, 13, 6.3253815430
parallel, 4, 150000000, 14, 20.4531255740
parallel, 8, 150000000, 14, 10.3915013560
parallel, 16, 150000000, 14, 6.2742635440
parallel, 32, 150000000, 14, 6.2224770120
parallel, 4, 150000000, 15, 20.4434854700
parallel, 8, 150000000, 15, 10.2477243410
parallel, 16, 150000000, 15, 5.8174487660
parallel, 32, 150000000, 15, 6.1460711910
parallel, 4, 200000000, 1, 27.2557932650
parallel, 8, 200000000, 1, 13.6516927430
parallel, 16, 200000000, 1, 7.7251539660
parallel, 32, 200000000, 1, 8.2349290130
parallel, 4, 200000000, 2, 27.5626664400
parallel, 8, 200000000, 2, 14.1400082240
parallel, 16, 200000000, 2, 7.7710428080
parallel, 32, 200000000, 2, 8.5425142820
parallel, 4, 200000000, 3, 27.2493048770
parallel, 8, 200000000, 3, 13.6518401000
parallel, 16, 200000000, 3, 7.7261060890
parallel, 32, 200000000, 3, 8.1563696910
parallel, 4, 200000000, 4, 27.2683344840
parallel, 8, 200000000, 4, 13.6663650840
parallel, 16, 200000000, 4, 7.7235871420
parallel, 32, 200000000, 4, 8.2666513160
parallel, 4, 200000000, 5, 27.2741453770
parallel, 8, 200000000, 5, 14.1076778560
parallel, 16, 200000000, 5, 8.3249410000
parallel, 32, 200000000, 5, 8.2440164860
parallel, 4, 200000000, 6, 27.2479483940
parallel, 8, 200000000, 6, 13.6509767160
parallel, 16, 200000000, 6, 7.7336036850
parallel, 32, 200000000, 6, 8.3507422470
parallel, 4, 200000000, 7, 27.2533038790
parallel, 8, 200000000, 7, 13.6677544910
parallel, 16, 200000000, 7, 7.7276153990
parallel, 32, 200000000, 7, 8.0758757610
parallel, 4, 200000000, 8, 27.2540482450
parallel, 8, 200000000, 8, 14.0315421640
parallel, 16, 200000000, 8, 7.7300816250
parallel, 32, 200000000, 8, 8.1994371760
parallel, 4, 200000000, 9, 27.6039770780
parallel, 8, 200000000, 9, 13.7695953250
parallel, 16, 200000000, 9, 8.2894129680
parallel, 32, 200000000, 9, 8.3332071570
parallel, 4, 200000000, 10, 27.2532352160
parallel, 8, 200000000, 10, 13.6486389030
parallel, 16, 200000000, 10, 7.7262643200
parallel, 32, 200000000, 10, 8.3659170660
parallel, 4, 200000000, 11, 27.2472916430
parallel, 8, 200000000, 11, 13.6492778050
parallel, 16, 200000000, 11, 7.7258639950
parallel, 32, 200000000, 11, 8.2419169170
parallel, 4, 200000000, 12, 27.2437139400
parallel, 8, 200000000, 12, 13.8061291580
parallel, 16, 200000000, 12, 7.7411557950
parallel, 32, 200000000, 12, 8.1335400840
parallel, 4, 200000000, 13, 27.2468108750
parallel, 8, 200000000, 13, 13.6538633920
parallel, 16, 200000000, 13, 7.7186458700
parallel, 32, 200000000, 13, 8.4732119170
parallel, 4, 200000000, 14, 27.2494535070
parallel, 8, 200000000, 14, 13.6617546920
parallel, 16, 200000000, 14, 7.7233437290
parallel, 32, 200000000, 14, 8.2285161180
parallel, 4, 200000000, 15, 27.2528254340
parallel, 8, 200000000, 15, 13.6559100900
parallel, 16, 200000000, 15, 7.7352673310
parallel, 32, 200000000, 15, 8.2728701760
parallel, 4, 250000000, 1, 34.0679009070
parallel, 8, 250000000, 1, 17.0737859020
parallel, 16, 250000000, 1, 9.6201563170
parallel, 32, 250000000, 1, 9.9466460130
