,2200000000,2400000000,2600000000,2800000000,3000000000,3200000000,3400000000,3600000000,3800000000,4000000000,4200000000,4400000000
Serial,34.26340333333332,37.60704583333334,40.6383125,43.66726966666667,46.610381499999995,49.59258916666667,52.650368500000006,55.59284633333334,58.76376650000001,61.87125066666667,64.9652445,67.61981866666667
2,17.765327733,19.379290362666662,20.994209912166667,22.609556049833333,24.22401098083333,25.838963562833328,27.454590720166674,29.068030450333335,30.68421742716667,32.29834436083333,33.91314866583334,35.52814412333333
3,10.583009915,11.546037621333335,12.507634894,13.471742338333335,14.431526601333331,15.392446579833335,16.3574534505,17.310975347333333,18.271965682500003,19.238288653833337,20.193867667666662,21.157110537333335
4,7.948381004666667,8.669373710833332,9.389474870499999,10.113468672833335,10.833438700333334,11.547393745333332,12.274880303333333,12.994531096166668,13.742263113333335,14.432615041333335,15.157893684666666,15.881790612833337
6,5.497033392500001,6.0036572868333336,6.486760966166666,6.962996761166667,7.462653881333334,7.978840981333332,8.459056821166667,8.987597131166668,9.446951619666667,9.928733692999996,10.450438008166666,10.946605670333334
8,4.584842046,5.009406936333333,5.4242847288333325,5.8489032613333345,6.253567483333334,6.675533730666667,7.0915572255,7.506793526833334,7.920399723666667,8.342480067833336,8.7532601425,9.168457670999999
12,3.086483649666667,3.368085706333334,3.6484850555000006,3.9299627316666665,4.209448730333334,4.489085371333334,4.769823853999999,5.050002031333334,5.3296919743333335,5.609570470666665,5.890417255999999,6.1708689838333335
