program,cores,problem_size,trial,execution_time
serial_transpose, 1, 1600, 14, 18.4900000000
serial_random_line, 1, 1600, 14, 44.7500000000
serial_square_transpose, 1, 1600, 14, 18.5400000000
serial, 1, 1600, 15, 32.9400000000
serial_transpose, 1, 1600, 15, 18.5900000000
serial_random_line, 1, 1600, 15, 31.2700000000
serial_square_transpose, 1, 1600, 15, 18.5900000000
serial, 1, 1760, 1, 39.0900000000
serial_transpose, 1, 1760, 1, 24.6800000000
serial_random_line, 1, 1760, 1, 40.4000000000
serial_square_transpose, 1, 1760, 1, 24.5800000000
serial, 1, 1760, 2, 41.2400000000
serial_transpose, 1, 1760, 2, 24.7200000000
serial_random_line, 1, 1760, 2, 41.2300000000
serial_square_transpose, 1, 1760, 2, 24.7000000000
serial, 1, 1760, 3, 40.8700000000
serial_transpose, 1, 1760, 3, 24.7300000000
serial_random_line, 1, 1760, 3, 41.9800000000
serial_square_transpose, 1, 1760, 3, 24.6000000000
serial, 1, 1760, 4, 59.6600000000
serial_transpose, 1, 1760, 4, 24.6600000000
serial_random_line, 1, 1760, 4, 62.4500000000
serial_square_transpose, 1, 1760, 4, 24.5600000000
serial, 1, 1760, 5, 38.7100000000
serial_transpose, 1, 1760, 5, 24.6300000000
serial_random_line, 1, 1760, 5, 60.6300000000
serial_square_transpose, 1, 1760, 5, 24.5800000000
serial, 1, 1760, 6, 60.0700000000
serial_transpose, 1, 1760, 6, 24.6200000000
serial_random_line, 1, 1760, 6, 59.8000000000
serial_square_transpose, 1, 1760, 6, 24.5700000000
serial, 1, 1760, 7, 60.5300000000
serial_transpose, 1, 1760, 7, 24.6900000000
serial_random_line, 1, 1760, 7, 39.3800000000
serial_square_transpose, 1, 1760, 7, 24.5600000000
serial, 1, 1760, 8, 61.6700000000
serial_transpose, 1, 1760, 8, 24.6200000000
serial_random_line, 1, 1760, 8, 55.8600000000
serial_square_transpose, 1, 1760, 8, 24.6300000000
serial, 1, 1760, 9, 39.8900000000
serial_transpose, 1, 1760, 9, 24.6800000000
serial_random_line, 1, 1760, 9, 60.3900000000
serial_square_transpose, 1, 1760, 9, 24.6300000000
serial, 1, 1760, 10, 62.7500000000
serial_transpose, 1, 1760, 10, 24.6800000000
serial_random_line, 1, 1760, 10, 60.1700000000
serial_square_transpose, 1, 1760, 10, 24.5700000000
serial, 1, 1760, 11, 59.3100000000
serial_transpose, 1, 1760, 11, 24.6800000000
serial_random_line, 1, 1760, 11, 61.6400000000
serial_square_transpose, 1, 1760, 11, 24.5900000000
serial, 1, 1760, 12, 61.3100000000
serial_transpose, 1, 1760, 12, 24.6200000000
serial_random_line, 1, 1760, 12, 61.0500000000
serial_square_transpose, 1, 1760, 12, 24.5800000000
serial, 1, 1760, 13, 50.3300000000
serial_transpose, 1, 1760, 13, 24.6600000000
serial_random_line, 1, 1760, 13, 59.8500000000
serial_square_transpose, 1, 1760, 13, 24.5700000000
serial, 1, 1760, 14, 61.7800000000
serial_transpose, 1, 1760, 14, 24.6200000000
serial_random_line, 1, 1760, 14, 61.1400000000
serial_square_transpose, 1, 1760, 14, 24.6100000000
serial, 1, 1760, 15, 38.5300000000
serial_transpose, 1, 1760, 15, 24.6500000000
serial_random_line, 1, 1760, 15, 39.7000000000
serial_square_transpose, 1, 1760, 15, 24.5700000000
serial, 1, 1920, 1, 54.7000000000
serial_transpose, 1, 1920, 1, 32.0000000000
serial_random_line, 1, 1920, 1, 84.6900000000
serial_square_transpose, 1, 1920, 1, 31.9600000000
serial, 1, 1920, 2, 85.1600000000
serial_transpose, 1, 1920, 2, 31.9500000000
serial_random_line, 1, 1920, 2, 83.1400000000
serial_square_transpose, 1, 1920, 2, 31.9100000000
serial, 1, 1920, 3, 83.5100000000
serial_transpose, 1, 1920, 3, 32.0700000000
serial_random_line, 1, 1920, 3, 53.6900000000
serial_square_transpose, 1, 1920, 3, 31.9600000000
serial, 1, 1920, 4, 85.1600000000
serial_transpose, 1, 1920, 4, 32.0000000000
serial_random_line, 1, 1920, 4, 82.2600000000
serial_square_transpose, 1, 1920, 4, 31.9000000000
serial, 1, 1920, 5, 84.1900000000
serial_transpose, 1, 1920, 5, 31.9300000000
serial_random_line, 1, 1920, 5, 81.9700000000
serial_square_transpose, 1, 1920, 5, 32.0700000000
serial, 1, 1920, 6, 55.7900000000
serial_transpose, 1, 1920, 6, 31.9300000000
serial_random_line, 1, 1920, 6, 84.5600000000
serial_square_transpose, 1, 1920, 6, 31.9500000000
serial, 1, 1920, 7, 85.8700000000
serial_transpose, 1, 1920, 7, 31.9800000000
serial_random_line, 1, 1920, 7, 84.9500000000
serial_square_transpose, 1, 1920, 7, 31.9900000000
serial, 1, 1920, 8, 72.4300000000
serial_transpose, 1, 1920, 8, 31.9900000000
serial_random_line, 1, 1920, 8, 84.5300000000
serial_square_transpose, 1, 1920, 8, 31.8800000000
serial, 1, 1920, 9, 76.1700000000
serial_transpose, 1, 1920, 9, 31.9500000000
serial_random_line, 1, 1920, 9, 86.3600000000
serial_square_transpose, 1, 1920, 9, 31.9800000000
serial, 1, 1920, 10, 82.6700000000
serial_transpose, 1, 1920, 10, 32.0600000000
serial_random_line, 1, 1920, 10, 55.9300000000
serial_square_transpose, 1, 1920, 10, 32.0200000000
serial, 1, 1920, 11, 56.1300000000
serial_transpose, 1, 1920, 11, 32.0100000000
serial_random_line, 1, 1920, 11, 56.3500000000
serial_square_transpose, 1, 1920, 11, 32.0600000000
serial, 1, 1920, 12, 83.9700000000
serial_transpose, 1, 1920, 12, 31.9400000000
serial_random_line, 1, 1920, 12, 85.6900000000
serial_square_transpose, 1, 1920, 12, 32.0000000000
serial, 1, 1920, 13, 56.2200000000
serial_transpose, 1, 1920, 13, 31.9800000000
serial_random_line, 1, 1920, 13, 85.1300000000
serial_square_transpose, 1, 1920, 13, 31.8900000000
serial, 1, 1920, 14, 83.3600000000
serial_transpose, 1, 1920, 14, 32.0700000000
serial_random_line, 1, 1920, 14, 55.7300000000
serial_square_transpose, 1, 1920, 14, 31.9900000000
serial, 1, 1920, 15, 55.8800000000
serial_transpose, 1, 1920, 15, 31.9700000000
serial_random_line, 1, 1920, 15, 82.9500000000
serial_square_transpose, 1, 1920, 15, 31.9100000000
serial, 1, 2080, 1, 106.4300000000
serial_transpose, 1, 2080, 1, 40.7200000000
serial_random_line, 1, 2080, 1, 117.4000000000
serial_square_transpose, 1, 2080, 1, 40.6000000000
serial, 1, 2080, 2, 89.2800000000
serial_transpose, 1, 2080, 2, 40.6700000000
serial_random_line, 1, 2080, 2, 121.9900000000
serial_square_transpose, 1, 2080, 2, 40.7900000000
serial, 1, 2080, 3, 115.5300000000
serial_transpose, 1, 2080, 3, 40.6500000000
serial_random_line, 1, 2080, 3, 108.8500000000
serial_square_transpose, 1, 2080, 3, 40.6800000000
serial, 1, 2080, 4, 121.6800000000
serial_transpose, 1, 2080, 4, 40.6900000000
serial_random_line, 1, 2080, 4, 85.4200000000
serial_square_transpose, 1, 2080, 4, 40.8500000000
serial, 1, 2080, 5, 70.4300000000
serial_transpose, 1, 2080, 5, 40.7000000000
serial_random_line, 1, 2080, 5, 113.1800000000
serial_square_transpose, 1, 2080, 5, 40.6700000000
serial, 1, 2080, 6, 89.9800000000
serial_transpose, 1, 2080, 6, 40.8400000000
serial_random_line, 1, 2080, 6, 70.0600000000
serial_square_transpose, 1, 2080, 6, 40.6100000000
serial, 1, 2080, 7, 115.0100000000
serial_transpose, 1, 2080, 7, 40.6900000000
serial_random_line, 1, 2080, 7, 89.1900000000
serial_square_transpose, 1, 2080, 7, 40.9000000000
serial, 1, 2080, 8, 70.5900000000
serial_transpose, 1, 2080, 8, 40.6500000000
serial_random_line, 1, 2080, 8, 119.4700000000
serial_square_transpose, 1, 2080, 8, 40.5900000000
serial, 1, 2080, 9, 89.4000000000
serial_transpose, 1, 2080, 9, 40.8100000000
serial_random_line, 1, 2080, 9, 70.7300000000
serial_square_transpose, 1, 2080, 9, 40.5600000000
serial, 1, 2080, 10, 115.3900000000
serial_transpose, 1, 2080, 10, 40.7100000000
serial_random_line, 1, 2080, 10, 92.6700000000
serial_square_transpose, 1, 2080, 10, 40.6800000000
serial, 1, 2080, 11, 112.9600000000
serial_transpose, 1, 2080, 11, 40.6800000000
serial_random_line, 1, 2080, 11, 94.0100000000
serial_square_transpose, 1, 2080, 11, 40.6300000000
serial, 1, 2080, 12, 115.9700000000
serial_transpose, 1, 2080, 12, 40.6600000000
serial_random_line, 1, 2080, 12, 95.5600000000
serial_square_transpose, 1, 2080, 12, 40.6100000000
serial, 1, 2080, 13, 118.0400000000
serial_transpose, 1, 2080, 13, 40.6900000000
serial_random_line, 1, 2080, 13, 94.2600000000
serial_square_transpose, 1, 2080, 13, 40.5900000000
serial, 1, 2080, 14, 118.1800000000
serial_transpose, 1, 2080, 14, 40.7000000000
serial_random_line, 1, 2080, 14, 96.8100000000
serial_square_transpose, 1, 2080, 14, 40.7000000000
serial, 1, 2080, 15, 120.8100000000
serial_transpose, 1, 2080, 15, 40.6600000000
serial_random_line, 1, 2080, 15, 92.7900000000
serial_square_transpose, 1, 2080, 15, 40.7800000000
