program,cores,problem_size,trial,execution_time
serial, 1, 50000000, 1, 32.7200000000
serial, 1, 50000000, 2, 32.8100000000
serial, 1, 50000000, 3, 32.6800000000
serial, 1, 50000000, 4, 32.8000000000
serial, 1, 50000000, 5, 32.8000000000
serial, 1, 50000000, 6, 32.6800000000
serial, 1, 50000000, 7, 32.7200000000
serial, 1, 50000000, 8, 32.6600000000
serial, 1, 50000000, 9, 32.7400000000
serial, 1, 50000000, 10, 32.8000000000
serial, 1, 50000000, 11, 32.8100000000
serial, 1, 50000000, 12, 32.7300000000
serial, 1, 50000000, 13, 32.6700000000
serial, 1, 50000000, 14, 32.6700000000
serial, 1, 50000000, 15, 32.6600000000
serial, 1, 100000000, 1, 65.3400000000
serial, 1, 100000000, 2, 65.6200000000
serial, 1, 100000000, 3, 65.3300000000
serial, 1, 100000000, 4, 65.6100000000
serial, 1, 100000000, 5, 65.3300000000
serial, 1, 100000000, 6, 65.4700000000
serial, 1, 100000000, 7, 65.3300000000
serial, 1, 100000000, 8, 65.3300000000
serial, 1, 100000000, 9, 65.8600000000
serial, 1, 100000000, 10, 65.5100000000
serial, 1, 100000000, 11, 65.5100000000
serial, 1, 100000000, 12, 65.3200000000
serial, 1, 100000000, 13, 65.3400000000
serial, 1, 100000000, 14, 65.3600000000
serial, 1, 100000000, 15, 65.7500000000
serial, 1, 150000000, 1, 97.9900000000
serial, 1, 150000000, 2, 98.4300000000
serial, 1, 150000000, 3, 98.0200000000
serial, 1, 150000000, 4, 97.9900000000
serial, 1, 150000000, 5, 98.0500000000
serial, 1, 150000000, 6, 98.1100000000
serial, 1, 150000000, 7, 98.0000000000
serial, 1, 150000000, 8, 97.9900000000
serial, 1, 150000000, 9, 98.0000000000
serial, 1, 150000000, 10, 97.9900000000
serial, 1, 150000000, 11, 98.4100000000
serial, 1, 150000000, 12, 98.0000000000
serial, 1, 150000000, 13, 98.0100000000
serial, 1, 150000000, 14, 98.0000000000
serial, 1, 150000000, 15, 97.9900000000
serial, 1, 200000000, 1, 130.6800000000
serial, 1, 200000000, 2, 130.6800000000
serial, 1, 200000000, 3, 130.7500000000
serial, 1, 200000000, 4, 130.6600000000
serial, 1, 200000000, 5, 130.6500000000
serial, 1, 200000000, 6, 130.7800000000
serial, 1, 200000000, 7, 130.6400000000
serial, 1, 200000000, 8, 130.6400000000
serial, 1, 200000000, 9, 130.6900000000
serial, 1, 200000000, 10, 130.6800000000
serial, 1, 200000000, 11, 130.6500000000
serial, 1, 200000000, 12, 130.6700000000
serial, 1, 200000000, 13, 130.6400000000
serial, 1, 200000000, 14, 130.7100000000
serial, 1, 200000000, 15, 130.7400000000
serial, 1, 250000000, 1, 163.3300000000
serial, 1, 250000000, 2, 163.3700000000
serial, 1, 250000000, 3, 163.3300000000
serial, 1, 250000000, 4, 163.4300000000
serial, 1, 250000000, 5, 163.3400000000
serial, 1, 250000000, 6, 163.3500000000
serial, 1, 250000000, 7, 163.3100000000
serial, 1, 250000000, 8, 163.6600000000
serial, 1, 250000000, 9, 163.3200000000
serial, 1, 250000000, 10, 163.4000000000
serial, 1, 250000000, 11, 163.6800000000
serial, 1, 250000000, 12, 163.3600000000
serial, 1, 250000000, 13, 164.2000000000
serial, 1, 250000000, 14, 163.3400000000
serial, 1, 250000000, 15, 163.3500000000
