program,cores,problem_size,trial,execution_time
parallel_unit, 16, 200, 2, 4.0524066463
parallel_steps, 16, 200, 2, 2.9079175144
parallel_unit, 32, 200, 2, 2.6029704288
parallel_steps, 32, 200, 2, 1.8185829818
parallel_unit, 4, 200, 3, 12.1967854351
parallel_steps, 4, 200, 3, 11.2520431280
parallel_unit, 8, 200, 3, 7.4020503536
parallel_steps, 8, 200, 3, 5.6130771786
parallel_unit, 16, 200, 3, 4.0503916666
parallel_steps, 16, 200, 3, 2.9075252786
parallel_unit, 32, 200, 3, 2.7918706462
parallel_steps, 32, 200, 3, 1.8076116741
parallel_unit, 4, 200, 4, 12.1950526536
parallel_steps, 4, 200, 4, 11.2028557733
parallel_unit, 8, 200, 4, 7.3980309665
parallel_steps, 8, 200, 4, 5.6267177314
parallel_unit, 16, 200, 4, 4.0524709821
parallel_steps, 16, 200, 4, 2.9100330696
parallel_unit, 32, 200, 4, 2.5979865119
parallel_steps, 32, 200, 4, 1.8064308763
parallel_unit, 4, 200, 5, 12.1982002854
parallel_steps, 4, 200, 5, 11.1899463832
parallel_unit, 8, 200, 5, 7.3986443207
parallel_steps, 8, 200, 5, 5.6221757457
parallel_unit, 16, 200, 5, 4.0508642271
parallel_steps, 16, 200, 5, 2.9064013883
parallel_unit, 32, 200, 5, 2.6867287382
parallel_steps, 32, 200, 5, 1.7613499239
parallel_unit, 4, 200, 6, 12.1834537685
parallel_steps, 4, 200, 6, 11.1899703071
parallel_unit, 8, 200, 6, 7.4007395208
parallel_steps, 8, 200, 6, 5.6160497963
parallel_unit, 16, 200, 6, 4.0523017794
parallel_steps, 16, 200, 6, 2.9031839967
parallel_unit, 32, 200, 6, 2.6387778074
parallel_steps, 32, 200, 6, 1.7847196236
parallel_unit, 4, 200, 7, 12.2982121930
parallel_steps, 4, 200, 7, 11.1924744695
parallel_unit, 8, 200, 7, 7.4066752642
parallel_steps, 8, 200, 7, 5.6121457443
parallel_unit, 16, 200, 7, 4.0523505732
parallel_steps, 16, 200, 7, 2.9006782845
parallel_unit, 32, 200, 7, 2.6290769726
parallel_steps, 32, 200, 7, 1.8192315474
parallel_unit, 4, 200, 8, 12.3966407850
parallel_steps, 4, 200, 8, 11.1969952732
parallel_unit, 8, 200, 8, 7.4051155671
parallel_steps, 8, 200, 8, 5.6101606414
parallel_unit, 16, 200, 8, 4.0505673364
parallel_steps, 16, 200, 8, 2.9050905481
parallel_unit, 32, 200, 8, 2.7223965749
parallel_steps, 32, 200, 8, 1.7878490165
parallel_unit, 4, 200, 9, 12.4019326717
parallel_steps, 4, 200, 9, 11.1924781278
parallel_unit, 8, 200, 9, 7.4035770074
parallel_steps, 8, 200, 9, 5.6078278348
parallel_unit, 16, 200, 9, 4.0495491102
parallel_steps, 16, 200, 9, 2.9113722742
parallel_unit, 32, 200, 9, 2.6001941934
parallel_steps, 32, 200, 9, 1.8143293113
parallel_unit, 4, 200, 10, 12.1919351444
parallel_steps, 4, 200, 10, 11.1946683973
parallel_unit, 8, 200, 10, 7.4036702439
parallel_steps, 8, 200, 10, 5.6090588793
parallel_unit, 16, 200, 10, 4.0529677868
parallel_steps, 16, 200, 10, 2.9061883762
parallel_unit, 32, 200, 10, 2.6005884781
parallel_steps, 32, 200, 10, 1.8027774617
parallel_unit, 4, 200, 11, 12.2079013586
parallel_steps, 4, 200, 11, 11.1945139542
parallel_unit, 8, 200, 11, 7.4079248682
parallel_steps, 8, 200, 11, 5.6188208684
parallel_unit, 16, 200, 11, 4.0506540313
parallel_steps, 16, 200, 11, 2.9124613255
parallel_unit, 32, 200, 11, 2.5984126106
parallel_steps, 32, 200, 11, 1.7969655991
parallel_unit, 4, 200, 12, 12.1850881800
parallel_steps, 4, 200, 12, 11.1978229508
parallel_unit, 8, 200, 12, 7.3975527063
parallel_steps, 8, 200, 12, 5.6218589842
parallel_unit, 16, 200, 12, 4.0521811694
parallel_steps, 16, 200, 12, 2.9034357741
parallel_unit, 32, 200, 12, 2.5962965265
parallel_steps, 32, 200, 12, 1.8118585721
parallel_unit, 4, 200, 13, 12.2060529217
parallel_steps, 4, 200, 13, 11.2090489194
parallel_unit, 8, 200, 13, 7.3928531930
parallel_steps, 8, 200, 13, 5.6092270017
parallel_unit, 16, 200, 13, 4.0483539999
parallel_steps, 16, 200, 13, 2.9070568904
parallel_unit, 32, 200, 13, 2.6021695808
parallel_steps, 32, 200, 13, 1.8038415685
parallel_unit, 4, 200, 14, 12.1928966343
parallel_steps, 4, 200, 14, 11.1908392161
parallel_unit, 8, 200, 14, 7.4013878256
parallel_steps, 8, 200, 14, 5.6121619046
parallel_unit, 16, 200, 14, 4.0525961071
parallel_steps, 16, 200, 14, 2.9039506987
parallel_unit, 32, 200, 14, 2.6030898243
parallel_steps, 32, 200, 14, 1.8010375649
parallel_unit, 4, 200, 15, 12.6607469395
parallel_steps, 4, 200, 15, 11.1906477958
parallel_unit, 8, 200, 15, 7.4022595212
parallel_steps, 8, 200, 15, 5.6190875769
parallel_unit, 16, 200, 15, 4.0482595265
parallel_steps, 16, 200, 15, 2.9070132524
parallel_unit, 32, 200, 15, 2.6023296192
parallel_steps, 32, 200, 15, 1.7676343769
parallel_unit, 4, 240, 1, 15.4935183525
parallel_steps, 4, 240, 1, 14.2905246764
parallel_unit, 8, 240, 1, 9.3918270841
parallel_steps, 8, 240, 1, 7.1462050974
parallel_unit, 16, 240, 1, 5.1442636997
parallel_steps, 16, 240, 1, 3.6911384016
parallel_unit, 32, 240, 1, 3.3851253986
parallel_steps, 32, 240, 1, 2.2669334188
parallel_unit, 4, 240, 2, 15.5060930327
parallel_steps, 4, 240, 2, 14.2587546930
parallel_unit, 8, 240, 2, 9.3912500963
parallel_steps, 8, 240, 2, 7.1421765387
parallel_unit, 16, 240, 2, 5.1378854588
