program,cores,problem_size,trial,execution_time
serial_unit,1,200,14, 44.6550142542
serial_steps,1,200,14, 44.6610137522
serial_unit,1,200,15, 44.6573317349
serial_steps,1,200,15, 44.6507938504
serial_unit,1,240,1, 56.9193371013
serial_steps,1,240,1, 56.9407920167
serial_unit,1,240,2, 56.9186612666
serial_steps,1,240,2, 56.9277049974
serial_unit,1,240,3, 56.9148412198
serial_steps,1,240,3, 57.6714638770
serial_unit,1,240,4, 56.9073296115
serial_steps,1,240,4, 56.9266216680
serial_unit,1,240,5, 56.9122784361
serial_steps,1,240,5, 56.9250585586
serial_unit,1,240,6, 56.9199161902
serial_steps,1,240,6, 56.9400284067
serial_unit,1,240,7, 56.9194306135
serial_steps,1,240,7, 56.9253784344
serial_unit,1,240,8, 57.1484249160
serial_steps,1,240,8, 56.9293056577
serial_unit,1,240,9, 56.9153335765
serial_steps,1,240,9, 56.9298617616
serial_unit,1,240,10, 56.9188782200
serial_steps,1,240,10, 57.0903008580
serial_unit,1,240,11, 56.9344586059
serial_steps,1,240,11, 56.9095949456
serial_unit,1,240,12, 56.9201957732
serial_steps,1,240,12, 56.9240710065
serial_unit,1,240,13, 56.9118849486
serial_steps,1,240,13, 56.9194184095
serial_unit,1,240,14, 56.9183146805
serial_steps,1,240,14, 56.9176298752
serial_unit,1,240,15, 57.2338517532
serial_steps,1,240,15, 56.9230634198
serial_unit,1,280,1, 70.4875545949
serial_steps,1,280,1, 70.4724324793
serial_unit,1,280,2, 70.4948710427
serial_steps,1,280,2, 70.4781768695
serial_unit,1,280,3, 70.4752733037
serial_steps,1,280,3, 70.4817452729
serial_unit,1,280,4, 70.4824023098
serial_steps,1,280,4, 70.4868790433
serial_unit,1,280,5, 70.4627397805
serial_steps,1,280,5, 70.5525050387
serial_unit,1,280,6, 70.4859007075
serial_steps,1,280,6, 70.4913233146
serial_unit,1,280,7, 70.4795126244
serial_steps,1,280,7, 70.5042458773
serial_unit,1,280,8, 70.4882587716
serial_steps,1,280,8, 70.5013356432
serial_unit,1,280,9, 70.4836639315
serial_steps,1,280,9, 70.4912550747
serial_unit,1,280,10, 70.4859347865
serial_steps,1,280,10, 70.4881962016
serial_unit,1,280,11, 70.4721130356
serial_steps,1,280,11, 70.4719142541
serial_unit,1,280,12, 70.4622553214
serial_steps,1,280,12, 70.4785732403
serial_unit,1,280,13, 70.4590369537
serial_steps,1,280,13, 70.4633245468
serial_unit,1,280,14, 70.4714780226
serial_steps,1,280,14, 70.4718774185
serial_unit,1,280,15, 70.4847982079
serial_steps,1,280,15, 70.4717764482
serial_unit,1,320,1, 85.3878480569
serial_steps,1,320,1, 85.4041449204
serial_unit,1,320,2, 85.3872013837
serial_steps,1,320,2, 85.3938712999
serial_unit,1,320,3, 85.3966305405
serial_steps,1,320,3, 85.3905038610
serial_unit,1,320,4, 85.3780818507
serial_steps,1,320,4, 85.3845732138
serial_unit,1,320,5, 85.3799145073
serial_steps,1,320,5, 85.3945489898
serial_unit,1,320,6, 85.3823546320
serial_steps,1,320,6, 85.3972470090
serial_unit,1,320,7, 85.3820074052
serial_steps,1,320,7, 85.3975594193
serial_unit,1,320,8, 85.4010149688
serial_steps,1,320,8, 85.9339650124
serial_unit,1,320,9, 85.3789773360
serial_steps,1,320,9, 85.3825948611
serial_unit,1,320,10, 86.1056136936
serial_steps,1,320,10, 85.4090717658
serial_unit,1,320,11, 85.4146527275
serial_steps,1,320,11, 85.4199669957
serial_unit,1,320,12, 85.3852889985
serial_steps,1,320,12, 85.4002048150
serial_unit,1,320,13, 85.3903536052
serial_steps,1,320,13, 85.3977091238
serial_unit,1,320,14, 85.3827139810
serial_steps,1,320,14, 85.4000881165
serial_unit,1,320,15, 85.4120575786
serial_steps,1,320,15, 85.4043331593
serial_unit,1,360,1, 101.8459000811
serial_steps,1,360,1, 101.6915193722
serial_unit,1,360,2, 101.8277662843
serial_steps,1,360,2, 101.7019971013
serial_unit,1,360,3, 101.8365706652
serial_steps,1,360,3, 101.6989913210
serial_unit,1,360,4, 101.8406789303
serial_steps,1,360,4, 101.6729952022
serial_unit,1,360,5, 101.8572728559
serial_steps,1,360,5, 101.6839353666
serial_unit,1,360,6, 101.8355329037
serial_steps,1,360,6, 101.6741975769
serial_unit,1,360,7, 101.8216971457
serial_steps,1,360,7, 101.6922120303
serial_unit,1,360,8, 101.8275249377
serial_steps,1,360,8, 101.6766293868
serial_unit,1,360,9, 101.8412694484
serial_steps,1,360,9, 101.7043943629
serial_unit,1,360,10, 101.8437582552
serial_steps,1,360,10, 101.6772198752
serial_unit,1,360,11, 101.8597883210
serial_steps,1,360,11, 101.6817596927
serial_unit,1,360,12, 101.8202304840
