,126000,131400,136800,142200,147600,153000,158400,163800,169200,174600,180000
Serial,32.135478,35.481183,39.528536,41.820279,45.530203,48.585956,52.907638,56.624653,60.236428,64.275725,68.063888
2,7.912499555,8.637395965,9.38667719,10.157598365,10.959351364,11.927561651,13.011953316,13.591517756,14.534266452,15.544005697,16.461663281
3,3.467773187,3.760997405,4.113880309,4.458108615,4.76993621,5.181211163,5.852167774,5.921423452,6.3492651,6.751031722,7.303592918
4,1.951849582,2.155888266,3.199656516,2.46715873,2.677903867,2.870938519,3.259506373,3.339444067,3.580963566,3.835523389,4.03024037
6,0.853460621,1.641737021,1.147955712,1.11784175,1.254355689,1.460330157,1.484300849,1.487029943,1.623880725,1.757791882,1.815276971
8,0.748988065,0.81615609,0.880317277,0.954198352,1.033880037,1.107371946,1.189257394,1.270841934,1.361937893,1.441997295,1.540510334
12,0.337948787,0.362424888,0.395196453,0.428751799,0.495853579,0.500895032,0.545467989,0.564079735,0.638337368,0.644438217,0.694640277
