program,cores,problem_size,trial,execution_time
task_parallel,16,1440,8, 1.9636116996
for_parallel_transpose,16,1440,8, 0.9640965760
task_parallel_transpose,16,1440,8, 1.0451036766
for_parallel,32,1440,8, 1.1113541871
task_parallel,32,1440,8, 1.1096394435
for_parallel_transpose,32,1440,8, 0.5209570751
task_parallel_transpose,32,1440,8, 0.6656468138
for_parallel,4,1440,9, 8.0370069221
task_parallel,4,1440,9, 8.1418339834
for_parallel_transpose,4,1440,9, 3.4850842506
task_parallel_transpose,4,1440,9, 3.5214782953
for_parallel,8,1440,9, 4.0802896097
task_parallel,8,1440,9, 4.0427945405
for_parallel_transpose,8,1440,9, 1.8092048913
task_parallel_transpose,8,1440,9, 1.9123725146
for_parallel,16,1440,9, 2.0876156464
task_parallel,16,1440,9, 2.0752763003
for_parallel_transpose,16,1440,9, 0.9455274642
task_parallel_transpose,16,1440,9, 1.0344252661
for_parallel,32,1440,9, 1.1010480672
task_parallel,32,1440,9, 1.1251159087
for_parallel_transpose,32,1440,9, 0.5173324943
task_parallel_transpose,32,1440,9, 0.6524406150
for_parallel,4,1440,10, 8.0314512402
task_parallel,4,1440,10, 7.6689493582
for_parallel_transpose,4,1440,10, 3.4938686490
task_parallel_transpose,4,1440,10, 3.6208957359
for_parallel,8,1440,10, 4.0857944787
task_parallel,8,1440,10, 4.0298220068
for_parallel_transpose,8,1440,10, 1.8314693347
task_parallel_transpose,8,1440,10, 1.9043975547
for_parallel,16,1440,10, 2.0793285966
task_parallel,16,1440,10, 2.0202895701
for_parallel_transpose,16,1440,10, 0.9497256875
task_parallel_transpose,16,1440,10, 1.0678326637
for_parallel,32,1440,10, 1.1007853448
task_parallel,32,1440,10, 1.1132982671
for_parallel_transpose,32,1440,10, 0.5212628916
task_parallel_transpose,32,1440,10, 0.6413330436
for_parallel,4,1440,11, 8.0353514850
task_parallel,4,1440,11, 8.0071277544
for_parallel_transpose,4,1440,11, 3.5214559734
task_parallel_transpose,4,1440,11, 3.5811056048
for_parallel,8,1440,11, 3.9718368426
task_parallel,8,1440,11, 4.0711803436
for_parallel_transpose,8,1440,11, 1.8473497778
task_parallel_transpose,8,1440,11, 1.9280598536
for_parallel,16,1440,11, 2.0848366469
task_parallel,16,1440,11, 2.0779035091
for_parallel_transpose,16,1440,11, 0.9644794464
task_parallel_transpose,16,1440,11, 1.0708934292
for_parallel,32,1440,11, 1.1079422385
task_parallel,32,1440,11, 1.1002530977
for_parallel_transpose,32,1440,11, 0.5229253471
task_parallel_transpose,32,1440,11, 0.6774155200
for_parallel,4,1440,12, 8.0225315318
task_parallel,4,1440,12, 8.0796904787
for_parallel_transpose,4,1440,12, 3.5285872743
task_parallel_transpose,4,1440,12, 3.5881842598
for_parallel,8,1440,12, 4.0912273899
task_parallel,8,1440,12, 4.0659854487
for_parallel_transpose,8,1440,12, 1.8033668101
task_parallel_transpose,8,1440,12, 1.9289649874
for_parallel,16,1440,12, 2.0991458669
task_parallel,16,1440,12, 2.0891072452
for_parallel_transpose,16,1440,12, 0.9621645436
task_parallel_transpose,16,1440,12, 1.0354149789
for_parallel,32,1440,12, 1.1017046869
task_parallel,32,1440,12, 1.1284782887
for_parallel_transpose,32,1440,12, 0.5268618241
task_parallel_transpose,32,1440,12, 0.6651868597
for_parallel,4,1440,13, 8.1136561558
task_parallel,4,1440,13, 8.0295240730
for_parallel_transpose,4,1440,13, 3.4887318164
task_parallel_transpose,4,1440,13, 3.5686473846
for_parallel,8,1440,13, 4.0512475297
task_parallel,8,1440,13, 4.1288529634
for_parallel_transpose,8,1440,13, 1.8164568245
task_parallel_transpose,8,1440,13, 1.9023369551
for_parallel,16,1440,13, 2.0934212282
task_parallel,16,1440,13, 2.0885781422
for_parallel_transpose,16,1440,13, 0.9571984708
task_parallel_transpose,16,1440,13, 1.0760486573
for_parallel,32,1440,13, 1.1105419397
task_parallel,32,1440,13, 1.0994091779
for_parallel_transpose,32,1440,13, 0.5267749503
task_parallel_transpose,32,1440,13, 0.6217679828
for_parallel,4,1440,14, 8.0732497051
task_parallel,4,1440,14, 8.0858453661
for_parallel_transpose,4,1440,14, 3.5014313087
task_parallel_transpose,4,1440,14, 3.5434078798
for_parallel,8,1440,14, 3.8575973138
task_parallel,8,1440,14, 4.1350296661
for_parallel_transpose,8,1440,14, 1.8257708549
task_parallel_transpose,8,1440,14, 1.9184639901
for_parallel,16,1440,14, 2.0837552547
task_parallel,16,1440,14, 2.1024046242
for_parallel_transpose,16,1440,14, 0.9481233135
task_parallel_transpose,16,1440,14, 1.0357288942
for_parallel,32,1440,14, 1.1029484645
task_parallel,32,1440,14, 1.0955644175
for_parallel_transpose,32,1440,14, 0.5232553482
task_parallel_transpose,32,1440,14, 0.6683443561
for_parallel,4,1440,15, 7.9018207416
task_parallel,4,1440,15, 7.8746223599
for_parallel_transpose,4,1440,15, 3.5229097307
task_parallel_transpose,4,1440,15, 3.5856517851
for_parallel,8,1440,15, 4.0560740158
task_parallel,8,1440,15, 4.0723394677
for_parallel_transpose,8,1440,15, 1.7906935290
task_parallel_transpose,8,1440,15, 1.8960744366
for_parallel,16,1440,15, 2.1647419631
task_parallel,16,1440,15, 2.1296945661
for_parallel_transpose,16,1440,15, 0.9572036266
task_parallel_transpose,16,1440,15, 1.0313121676
for_parallel,32,1440,15, 1.0547343045
task_parallel,32,1440,15, 1.1013558879
for_parallel_transpose,32,1440,15, 0.5178003684
task_parallel_transpose,32,1440,15, 0.6536327675
for_parallel,4,1600,1, 11.3688336983
task_parallel,4,1600,1, 10.8931502476
for_parallel_transpose,4,1600,1, 4.7309791893
task_parallel_transpose,4,1600,1, 4.8465711176
for_parallel,8,1600,1, 5.8729650676
task_parallel,8,1600,1, 5.7368312851
for_parallel_transpose,8,1600,1, 2.4307068512
task_parallel_transpose,8,1600,1, 2.5815981254
for_parallel,16,1600,1, 2.9314122275
task_parallel,16,1600,1, 2.9633309841
for_parallel_transpose,16,1600,1, 1.2855679318
task_parallel_transpose,16,1600,1, 1.4029757455
for_parallel,32,1600,1, 1.5342548564
task_parallel,32,1600,1, 1.5602760240
for_parallel_transpose,32,1600,1, 0.7088715732
task_parallel_transpose,32,1600,1, 0.8512797356
for_parallel,4,1600,2, 11.6948805377
task_parallel,4,1600,2, 11.5535263047
for_parallel_transpose,4,1600,2, 4.7263561934
task_parallel_transpose,4,1600,2, 4.8899317384
for_parallel,8,1600,2, 5.7453592196
task_parallel,8,1600,2, 5.7436786667
for_parallel_transpose,8,1600,2, 2.4412885532
task_parallel_transpose,8,1600,2, 2.5804512128
for_parallel,16,1600,2, 2.9507258907
task_parallel,16,1600,2, 3.0302412510
for_parallel_transpose,16,1600,2, 1.3095358089
task_parallel_transpose,16,1600,2, 1.4270340800
for_parallel,32,1600,2, 1.5327784643
task_parallel,32,1600,2, 1.5263782516
for_parallel_transpose,32,1600,2, 0.7017643675
task_parallel_transpose,32,1600,2, 0.8634963855
for_parallel,4,1600,3, 11.2859549746
task_parallel,4,1600,3, 11.3604193255
for_parallel_transpose,4,1600,3, 4.7471812293
task_parallel_transpose,4,1600,3, 4.8895717040
for_parallel,8,1600,3, 5.7216952667
task_parallel,8,1600,3, 5.7833381072
for_parallel_transpose,8,1600,3, 2.4432089031
task_parallel_transpose,8,1600,3, 2.5681075230
for_parallel,16,1600,3, 2.9573460743
task_parallel,16,1600,3, 2.9299068674
for_parallel_transpose,16,1600,3, 1.3092152178
task_parallel_transpose,16,1600,3, 1.4079504833
for_parallel,32,1600,3, 1.6155037209
task_parallel,32,1600,3, 1.5360625982
for_parallel_transpose,32,1600,3, 0.6997284517
task_parallel_transpose,32,1600,3, 0.8675615117
for_parallel,4,1600,4, 11.4198883399
task_parallel,4,1600,4, 11.4652023166
for_parallel_transpose,4,1600,4, 4.8590083197
task_parallel_transpose,4,1600,4, 4.8820690960
for_parallel,8,1600,4, 5.9194644392
task_parallel,8,1600,4, 5.8156374916
for_parallel_transpose,8,1600,4, 2.5001769438
task_parallel_transpose,8,1600,4, 2.5700936988
for_parallel,16,1600,4, 2.9321130961
task_parallel,16,1600,4, 2.9583369270
for_parallel_transpose,16,1600,4, 1.2840007097
task_parallel_transpose,16,1600,4, 1.4301954359
for_parallel,32,1600,4, 1.5359172598
task_parallel,32,1600,4, 1.5597278923
for_parallel_transpose,32,1600,4, 0.6959221363
task_parallel_transpose,32,1600,4, 0.7967668623
for_parallel,4,1600,5, 11.3936352432
task_parallel,4,1600,5, 11.0107357129
for_parallel_transpose,4,1600,5, 4.8063112795
task_parallel_transpose,4,1600,5, 4.8837676272
for_parallel,8,1600,5, 5.7683963925
task_parallel,8,1600,5, 5.9916004613
for_parallel_transpose,8,1600,5, 2.4360159636
task_parallel_transpose,8,1600,5, 2.5715686157
for_parallel,16,1600,5, 2.9464574158
task_parallel,16,1600,5, 2.9520785883
for_parallel_transpose,16,1600,5, 1.2840782106
task_parallel_transpose,16,1600,5, 1.3902573138
for_parallel,32,1600,5, 1.5210814625
task_parallel,32,1600,5, 1.5395435318
for_parallel_transpose,32,1600,5, 0.7097781450
task_parallel_transpose,32,1600,5, 0.8292056918
for_parallel,4,1600,6, 11.3778693601
task_parallel,4,1600,6, 11.4749802351
for_parallel_transpose,4,1600,6, 4.7688835263
task_parallel_transpose,4,1600,6, 4.8114364445
for_parallel,8,1600,6, 5.7920687944
task_parallel,8,1600,6, 5.7757412642
for_parallel_transpose,8,1600,6, 2.4529833198
task_parallel_transpose,8,1600,6, 2.5792484805
for_parallel,16,1600,6, 2.9419666752
task_parallel,16,1600,6, 2.9484997913
for_parallel_transpose,16,1600,6, 1.2855597064
task_parallel_transpose,16,1600,6, 1.4196821377
for_parallel,32,1600,6, 1.5639993623
task_parallel,32,1600,6, 1.5376706049
for_parallel_transpose,32,1600,6, 0.7074747458
task_parallel_transpose,32,1600,6, 0.8645932674
for_parallel,4,1600,7, 11.4834283367
task_parallel,4,1600,7, 11.3403115943
for_parallel_transpose,4,1600,7, 4.7729441300
task_parallel_transpose,4,1600,7, 4.8857278824
for_parallel,8,1600,7, 5.7938017026
task_parallel,8,1600,7, 5.8535628468
for_parallel_transpose,8,1600,7, 2.4549856260
task_parallel_transpose,8,1600,7, 2.5664740503
for_parallel,16,1600,7, 2.9228131771
task_parallel,16,1600,7, 2.9270408079
for_parallel_transpose,16,1600,7, 1.2825828269
task_parallel_transpose,16,1600,7, 1.4159878343
for_parallel,32,1600,7, 1.5123515502
task_parallel,32,1600,7, 1.5244610682
for_parallel_transpose,32,1600,7, 0.7056654394
task_parallel_transpose,32,1600,7, 0.8510612994
for_parallel,4,1600,8, 11.3656732067
task_parallel,4,1600,8, 11.3238222227
for_parallel_transpose,4,1600,8, 4.7490750924
task_parallel_transpose,4,1600,8, 4.9134989679
for_parallel,8,1600,8, 5.8325668424
task_parallel,8,1600,8, 5.7878449187
for_parallel_transpose,8,1600,8, 2.4916627556
task_parallel_transpose,8,1600,8, 2.5736748353
for_parallel,16,1600,8, 2.9421174303
task_parallel,16,1600,8, 2.9138534889
for_parallel_transpose,16,1600,8, 1.2933766395
task_parallel_transpose,16,1600,8, 1.4057012498
for_parallel,32,1600,8, 1.5271937028
task_parallel,32,1600,8, 1.5432590246
for_parallel_transpose,32,1600,8, 0.7004857138
task_parallel_transpose,32,1600,8, 0.8794111609
for_parallel,4,1600,9, 11.5560815483
task_parallel,4,1600,9, 11.8062155619
for_parallel_transpose,4,1600,9, 4.8152440041
