program,cores,problem_size,trial,execution_time
parallel_rand_r,8,100000000,1, 9.1355760700
parallel,16,100000000,1, 22.4874838200
parallel_rand_r,16,100000000,1, 15.7133132060
parallel,32,100000000,1, 24.2171584210
parallel_rand_r,32,100000000,1, 20.5182664310
parallel,4,100000000,2, 33.5136213000
parallel_rand_r,4,100000000,2, 14.3612684600
parallel,8,100000000,2, 26.6926181130
parallel_rand_r,8,100000000,2, 9.1422803550
parallel,16,100000000,2, 22.6522524590
parallel_rand_r,16,100000000,2, 14.1050673640
parallel,32,100000000,2, 23.5561622610
parallel_rand_r,32,100000000,2, 20.5973346930
parallel,4,100000000,3, 31.4099387190
parallel_rand_r,4,100000000,3, 14.1929143460
parallel,8,100000000,3, 23.9800968770
parallel_rand_r,8,100000000,3, 8.1280380470
parallel,16,100000000,3, 23.9566715060
parallel_rand_r,16,100000000,3, 13.0987335270
parallel,32,100000000,3, 25.9390644860
parallel_rand_r,32,100000000,3, 20.5812010220
parallel,4,100000000,4, 32.6936689690
parallel_rand_r,4,100000000,4, 14.1838393360
parallel,8,100000000,4, 26.4345767290
parallel_rand_r,8,100000000,4, 8.1059580280
parallel,16,100000000,4, 24.0905765070
parallel_rand_r,16,100000000,4, 15.7747339970
parallel,32,100000000,4, 26.2351429970
parallel_rand_r,32,100000000,4, 21.0060144500
parallel,4,100000000,5, 32.7546320670
parallel_rand_r,4,100000000,5, 14.1901693390
parallel,8,100000000,5, 23.9487588020
parallel_rand_r,8,100000000,5, 8.5085166740
parallel,16,100000000,5, 23.0047134290
parallel_rand_r,16,100000000,5, 13.5437681390
parallel,32,100000000,5, 24.8715661710
parallel_rand_r,32,100000000,5, 20.8543070710
parallel,4,100000000,6, 32.0253441940
parallel_rand_r,4,100000000,6, 14.2044048540
parallel,8,100000000,6, 25.3218688590
parallel_rand_r,8,100000000,6, 8.4558068620
parallel,16,100000000,6, 23.0695081680
parallel_rand_r,16,100000000,6, 16.7117049060
parallel,32,100000000,6, 23.5881994980
parallel_rand_r,32,100000000,6, 20.6662251570
